Name,Score
gemini-3-pro,1289
gemini-3-flash,1277
gpt-5.2-high,1257
gemini-3-flash (thinking-minimal),1256
gpt-5.1-high,1252
kimi-k2.5-thinking,1251
gemini-2.5-pro,1246
chatgpt-4o-latest-20250326,1235
gpt-5.1,1235
kimi-k2.5-instant,1231
gemini-2.5-flash-preview-09-2025,1225
gpt-4.5-preview-2025-02-27,1225
gpt-5.2,1223
gpt-5-chat,1222
ernie-5.0-preview-1220,1216
o3-2025-04-16,1216
gemini-2.5-flash,1213
gpt-4.1-2025-04-14,1213
qwen3-vl-235b-a22b-instruct,1211
gpt-5-high,1208
claude-opus-4-20250514-thinking-16k,1206
claude-sonnet-4-20250514-thinking-32k,1205
gpt-4.1-mini-2025-04-14,1201
o4-mini-2025-04-16,1199
claude-3-7-sonnet-20250219-thinking-32k,1195
o1-2024-12-17,1192
claude-opus-4-20250514,1191
gemini-2.5-flash-lite-preview-06-17-thinking,1188
hunyuan-vision-1.5-thinking,1187
qwen3-vl-235b-a22b-thinking,1186
claude-sonnet-4-20250514,1186
grok-4-0709,1182
gpt-5-mini-high,1181
qwen-vl-max-2025-08-13,1181
gemini-1.5-pro-002,1178
claude-3-7-sonnet-20250219,1177
gemini-2.5-flash-lite-preview-09-2025-no-thinking,1173
gemini-2.0-flash-001,1170
gpt-4o-2024-05-13,1162
glm-4.6v,1161
claude-3-5-sonnet-20241022,1161
gemma-3-27b-it,1156
mistral-medium-2505,1155
glm-4.5v,1154
step-1o-turbo-202506,1152
hunyuan-large-vision,1151
mistral-medium-2508,1150
claude-3-5-sonnet-20240620,1146
llama-4-maverick-17b-128e-instruct,1145
gpt-5-nano-high,1144
step-3,1144
mistral-small-2506,1139
gemini-1.5-flash-002,1139
gemini-2.0-flash-lite-preview-02-05,1133
claude-3-5-haiku-20241022,1130
mistral-small-3.1-24b-instruct-2503,1126
llama-4-scout-17b-16e-instruct,1125
step-1o-vision-32k-highres,1123
qwen2.5-vl-72b-instruct,1121
gpt-4o-2024-08-06,1118
gemini-1.5-pro-001,1117
qwen2.5-vl-32b-instruct,1116
gpt-4-turbo-2024-04-09,1112
gpt-4o-mini-2024-07-18,1097
pixtral-large-2411,1093
gpt-4.1-nano-2025-04-14,1088
qwen2-vl-72b,1085
qwen-vl-max-1119,1084
gemini-1.5-flash-8b-001,1070
claude-3-opus-20240229,1063
step-1v-32k,1063
gemini-1.5-flash-001,1059
molmo-72b-0924,1047
hunyuan-standard-vision-2024-12-31,1043
llama-3.2-vision-90b-instruct,1032
qwen2-vl-7b-instruct,1031
pixtral-12b-2409,1025
internvl2-26b,1024
amazon-nova-lite-v1.0,1020
amazon-nova-pro-v1.0,1019
claude-3-sonnet-20240229,1019
yi-vision,1003
claude-3-haiku-20240307,1002
c4ai-aya-vision-32b,1000
molmo-7b-d-0924,996
llama-3.2-vision-11b-instruct,991
nvila-internal-15b-v1,987
llava-onevision-qwen2-72b-ov,980
llava-v1.6-34b,966
minicpm-v-2_6,964
cogvlm2-llama3-chat-19b,964
internvl2-4b,957
phi-3.5-vision-instruct,921
phi-3-vision-128k-instruct,883
