Name,Score
gemini-2.5-pro,1242
chatgpt-4o-latest-20250326,1235
gpt-4.5-preview-2025-02-27,1222
o3-2025-04-16,1217
qwen3-vl-235b-a22b-instruct,1210
gemini-2.5-flash-preview-09-2025,1207
gpt-5-chat,1213
gpt-4.1-2025-04-14,1208
gemini-2.5-flash,1205
Anthropicclaude-opus-4-20250514-thinking-16k,1204
Anthropicclaude-sonnet-4-20250514-thinking-32k,1200
o4-mini-2025-04-16,1196
gpt-5-high,1195
gpt-4.1-mini-2025-04-14,1193
Anthropicclaude-3-7-sonnet-20250219-thinking-32k,1191
qwen3-vl-235b-a22b-thinking,1185
o1-2024-12-17,1189
Anthropicclaude-opus-4-20250514,1184
Anthropicclaude-sonnet-4-20250514,1182
gemini-2.5-flash-lite-preview-09-2025,1175
grok-4-0709,1179
qwen-vl-max-2025-08-13,1173
gpt-5-mini-high,1174
Gemini-1.5-Pro-002,1174
glm-4.5v,1156
gpt-4o-2024-05-13,1158
AnthropicClaude 3.5 Sonnet (10/22),1157
Stepfunstep-1o-turbo-202506,1149
gemma-3-27b-it,1149
mistral-medium-2505,1148
Tencenthunyuan-large-vision,1141
gpt-5-nano-high,1144
AnthropicClaude 3.5 Sonnet (06/20),1143
Stepfunstep-3,1139
mistral-medium-2508,1138
Metallama-4-maverick-17b-128e-instruct,1138
Gemini-1.5-Flash-002,1134
mistral-small-2506,1132
Anthropicclaude-3-5-haiku-20241022,1129
gemini-2.0-flash-lite-preview-02-05,1129
Metallama-4-scout-17b-16e-instruct,1122
Stepfunstep-1o-vision-32k-highres,1119
mistral-small-3.1-24b-instruct-2503,1118
qwen2.5-vl-72b-instruct,1117
GPT-4o (08/06),1115
qwen2.5-vl-32b-instruct,1111
gemini-1.5-pro-001,1113
gpt-4-turbo-2024-04-09,1109
GPT-4o-mini (07/18),1093
gpt-4.1-nano-2025-04-14,1085
pixtral-large-2411,1089
qwen-vl-max-1119,1081
qwen2-vl-72b,1081
gemini-1.5-flash-8b-001,1066
Anthropicclaude-3-opus-20240229,1060
Stepfunstep-1v-32k,1057
gemini-1.5-flash-001,1056
molmo-72b-0924,1044
Tencenthunyuan-standard-vision-2024-12-31,1040
Metallama-3.2-vision-90b-instruct,1028
qwen2-vl-7b-instruct,1028
pixtral-12b-2409,1020
internvl2-26b,1020
amazon-nova-lite-v1.0,1017
amazon-nova-pro-v1.0,1016
Anthropicclaude-3-sonnet-20240229,1016
01.AIyi-vision,1000
Coherec4ai-aya-vision-32b,996
Anthropicclaude-3-haiku-20240307,999
molmo-7b-d-0924,992
Nvidianvila-internal-15b-v1,984
Metallama-3.2-vision-11b-instruct,987
llava-onevision-qwen2-72b-ov,977
llava-v1.6-34b,963
minicpm-v-2_6,961
cogvlm2-llama3-chat-19b,960
internvl2-4b,953
Azurephi-3.5-vision-instruct,919
Azurephi-3-vision-128k-instruct,881
