Name,Score
gemini-2.5-pro,1241
chatgpt-4o-latest-20250326,1234
gpt-4.5-preview-2025-02-27,1220
o3-2025-04-16,1213
gpt-5-chat,1212
gpt-4.1-2025-04-14,1207
gemini-2.5-flash,1203
Anthropicclaude-opus-4-20250514-thinking-16k,1203
gemini-2.5-flash-preview-09-2025,1201
Tencenthunyuan-vision-1.5-thinking,1200
Anthropicclaude-sonnet-4-20250514-thinking-32k,1198
qwen3-vl-235b-a22b-instruct,1197
gpt-5-high,1194
qwen3-vl-235b-a22b-thinking,1189
Anthropicclaude-3-7-sonnet-20250219-thinking-32k,1189
o4-mini-2025-04-16,1194
gpt-4.1-mini-2025-04-14,1194
o1-2024-12-17,1187
Anthropicclaude-opus-4-20250514,1183
Anthropicclaude-sonnet-4-20250514,1181
grok-4-0709,1179
qwen-vl-max-2025-08-13,1172
gpt-5-mini-high,1173
Gemini-1.5-Pro-002,1172
gpt-4o-2024-05-13,1156
glm-4.5v,1151
AnthropicClaude 3.5 Sonnet (10/22),1155
Stepfunstep-1o-turbo-202506,1149
mistral-medium-2505,1149
gemma-3-27b-it,1146
AnthropicClaude 3.5 Sonnet (06/20),1141
Tencenthunyuan-large-vision,1140
gpt-5-nano-high,1139
Stepfunstep-3,1137
mistral-medium-2508,1137
Metallama-4-maverick-17b-128e-instruct,1136
Gemini-1.5-Flash-002,1132
mistral-small-2506,1131
Anthropicclaude-3-5-haiku-20241022,1128
gemini-2.0-flash-lite-preview-02-05,1127
Metallama-4-scout-17b-16e-instruct,1119
Stepfunstep-1o-vision-32k-highres,1118
mistral-small-3.1-24b-instruct-2503,1117
qwen2.5-vl-72b-instruct,1116
GPT-4o (08/06),1113
qwen2.5-vl-32b-instruct,1110
gemini-1.5-pro-001,1112
gpt-4-turbo-2024-04-09,1107
gpt-4.1-nano-2025-04-14,1083
GPT-4o-mini (07/18),1092
pixtral-large-2411,1088
qwen-vl-max-1119,1079
qwen2-vl-72b,1080
gemini-1.5-flash-8b-001,1064
Stepfunstep-1v-32k,1056
Anthropicclaude-3-opus-20240229,1059
gemini-1.5-flash-001,1054
Tencenthunyuan-standard-vision-2024-12-31,1038
molmo-72b-0924,1042
Metallama-3.2-vision-90b-instruct,1027
qwen2-vl-7b-instruct,1026
internvl2-26b,1019
pixtral-12b-2409,1019
amazon-nova-lite-v1.0,1015
amazon-nova-pro-v1.0,1015
Anthropicclaude-3-sonnet-20240229,1014
Coherec4ai-aya-vision-32b,995
01.AIyi-vision,999
Anthropicclaude-3-haiku-20240307,997
molmo-7b-d-0924,991
Nvidianvila-internal-15b-v1,982
Metallama-3.2-vision-11b-instruct,985
llava-onevision-qwen2-72b-ov,975
minicpm-v-2_6,959
cogvlm2-llama3-chat-19b,958
llava-v1.6-34b,961
internvl2-4b,952
Azurephi-3.5-vision-instruct,917
Azurephi-3-vision-128k-instruct,878
