Name,Score
gemini-2.5-pro,1248
chatgpt-4o-latest-20250326,1235
gpt-5-chat,1224
gpt-4.5-preview-2025-02-27,1220
o3-2025-04-16,1219
gemini-2.5-flash,1208
gpt-4.1-2025-04-14,1206
gpt-5-high,1205
Anthropicclaude-opus-4-20250514-thinking-16k,1200
Anthropicclaude-sonnet-4-20250514-thinking-32k,1197
o4-mini-2025-04-16,1195
gpt-4.1-mini-2025-04-14,1193
Anthropicclaude-3-7-sonnet-20250219-thinking-32k,1190
gpt-5-mini-high,1188
o1-2024-12-17,1187
Anthropicclaude-opus-4-20250514,1181
Anthropicclaude-sonnet-4-20250514,1179
qwen-vl-max-2025-08-13,1177
grok-4-0709,1174
Gemini-1.5-Pro-002,1171
glm-4.5v,1151
gpt-4o-2024-05-13,1156
Stepfunstep-3,1150
AnthropicClaude 3.5 Sonnet (10/22),1155
gpt-5-nano-high,1148
gemma-3-27b-it,1150
Stepfunstep-1o-turbo-202506,1146
mistral-medium-2505,1140
Tencenthunyuan-large-vision,1140
AnthropicClaude 3.5 Sonnet (06/20),1140
Anthropicclaude-3-5-haiku-20241022,1129
Metallama-4-maverick-17b-128e-instruct,1131
Gemini-1.5-Flash-002,1131
mistral-small-2506,1129
gemini-2.0-flash-lite-preview-02-05,1127
Metallama-4-scout-17b-16e-instruct,1124
mistral-medium-2508,1124
Stepfunstep-1o-vision-32k-highres,1117
qwen2.5-vl-72b-instruct,1115
GPT-4o (08/06),1113
gemini-1.5-pro-001,1111
qwen2.5-vl-32b-instruct,1108
gpt-4-turbo-2024-04-09,1106
mistral-small-3.1-24b-instruct-2503,1104
GPT-4o-mini (07/18),1092
gpt-4.1-nano-2025-04-14,1082
pixtral-large-2411,1087
qwen-vl-max-1119,1080
qwen2-vl-72b,1080
gemini-1.5-flash-8b-001,1065
Anthropicclaude-3-opus-20240229,1059
Stepfunstep-1v-32k,1056
gemini-1.5-flash-001,1056
molmo-72b-0924,1042
Tencenthunyuan-standard-vision-2024-12-31,1038
qwen2-vl-7b-instruct,1027
Metallama-3.2-vision-90b-instruct,1027
pixtral-12b-2409,1019
internvl2-26b,1019
amazon-nova-lite-v1.0,1017
amazon-nova-pro-v1.0,1016
Anthropicclaude-3-sonnet-20240229,1016
01.AIyi-vision,1001
Anthropicclaude-3-haiku-20240307,1000
Coherec4ai-aya-vision-32b,993
molmo-7b-d-0924,992
Nvidianvila-internal-15b-v1,985
Metallama-3.2-vision-11b-instruct,986
llava-onevision-qwen2-72b-ov,978
minicpm-v-2_6,963
llava-v1.6-34b,965
cogvlm2-llama3-chat-19b,960
internvl2-4b,952
Azurephi-3.5-vision-instruct,920
Azurephi-3-vision-128k-instruct,885
