Name,Score
gemini-2.5-pro,1249
chatgpt-4o-latest-20250326,1240
gpt-4.5-preview-2025-02-27,1228
gemini-2.5-flash-preview-09-2025,1224
gpt-5-chat,1222
o3-2025-04-16,1221
gpt-4.1-2025-04-14,1216
gemini-2.5-flash,1215
Anthropicclaude-opus-4-20250514-thinking-16k,1211
gpt-5-high,1209
Anthropicclaude-sonnet-4-20250514-thinking-32k,1206
qwen3-vl-235b-a22b-instruct,1204
o4-mini-2025-04-16,1203
gpt-4.1-mini-2025-04-14,1203
Anthropicclaude-3-7-sonnet-20250219-thinking-32k,1196
o1-2024-12-17,1195
Tencenthunyuan-vision-1.5-thinking,1194
qwen3-vl-235b-a22b-thinking,1192
Anthropicclaude-opus-4-20250514,1190
gemini-2.5-flash-lite-preview-06-17-thinking,1188
Anthropicclaude-sonnet-4-20250514,1188
qwen-vl-max-2025-08-13,1185
gpt-5-mini-high,1184
grok-4-0709,1183
Gemini-1.5-Pro-002,1180
gemini-2.5-flash-lite-preview-09-2025-no-thinking,1177
gpt-4o-2024-05-13,1164
AnthropicClaude 3.5 Sonnet (10/22),1163
glm-4.5v,1158
mistral-medium-2505,1157
Stepfunstep-1o-turbo-202506,1157
gemma-3-27b-it,1155
mistral-medium-2508,1149
Tencenthunyuan-large-vision,1149
AnthropicClaude 3.5 Sonnet (06/20),1149
gpt-5-nano-high,1147
Metallama-4-maverick-17b-128e-instruct,1147
Stepfunstep-3,1142
Gemini-1.5-Flash-002,1140
mistral-small-2506,1140
Anthropicclaude-3-5-haiku-20241022,1136
gemini-2.0-flash-lite-preview-02-05,1135
Metallama-4-scout-17b-16e-instruct,1127
mistral-small-3.1-24b-instruct-2503,1126
Stepfunstep-1o-vision-32k-highres,1126
qwen2.5-vl-72b-instruct,1124
GPT-4o (08/06),1121
gemini-1.5-pro-001,1119
qwen2.5-vl-32b-instruct,1119
gpt-4-turbo-2024-04-09,1115
GPT-4o-mini (07/18),1100
pixtral-large-2411,1096
gpt-4.1-nano-2025-04-14,1091
qwen2-vl-72b,1087
qwen-vl-max-1119,1087
gemini-1.5-flash-8b-001,1072
Anthropicclaude-3-opus-20240229,1066
Stepfunstep-1v-32k,1064
gemini-1.5-flash-001,1062
molmo-72b-0924,1050
Tencenthunyuan-standard-vision-2024-12-31,1045
Metallama-3.2-vision-90b-instruct,1034
qwen2-vl-7b-instruct,1034
pixtral-12b-2409,1027
internvl2-26b,1027
amazon-nova-lite-v1.0,1023
amazon-nova-pro-v1.0,1022
Anthropicclaude-3-sonnet-20240229,1021
01.AIyi-vision,1006
Anthropicclaude-3-haiku-20240307,1004
Coherec4ai-aya-vision-32b,1002
molmo-7b-d-0924,998
Metallama-3.2-vision-11b-instruct,993
Nvidianvila-internal-15b-v1,990
llava-onevision-qwen2-72b-ov,983
llava-v1.6-34b,968
minicpm-v-2_6,967
cogvlm2-llama3-chat-19b,966
internvl2-4b,960
Azurephi-3.5-vision-instruct,924
Azurephi-3-vision-128k-instruct,886
