Name,Score
gemini-3-pro,1288
gemini-3.1-pro-preview,1279
gpt-5.2-chat-latest-20260210,1278
gemini-3-flash,1274
gemini-3-flash (thinking-minimal),1261
dola-seed-2.0-preview,1254
gpt-5.2-high,1252
gpt-5.1-high,1249
gemini-2.5-pro,1248
kimi-k2.5-thinking,1245
kimi-k2.5-instant,1242
chatgpt-4o-latest-20250326,1240
gpt-5.1,1239
qwen3.5-397b-a17b,1239
gpt-5.2,1235
gemini-2.5-flash-preview-09-2025,1229
qwen3.5-27b,1227
gpt-4.5-preview-2025-02-27,1226
gpt-5-chat,1226
ernie-5.0-preview-1220,1223
qwen3-vl-235b-a22b-instruct,1217
o3-2025-04-16,1216
gemini-2.5-flash,1215
gpt-4.1-2025-04-14,1214
qwen3.5-122b-a10b,1210
claude-sonnet-4-20250514-thinking-32k,1208
gpt-5-high,1208
claude-opus-4-20250514-thinking-16k,1207
gpt-4.1-mini-2025-04-14,1202
o4-mini-2025-04-16,1201
o1-2024-12-17,1194
claude-3-7-sonnet-20250219-thinking-32k,1192
claude-opus-4-20250514,1192
qwen3-vl-235b-a22b-thinking,1190
gemini-2.5-flash-lite-preview-06-17-thinking,1188
claude-sonnet-4-20250514,1188
qwen-vl-max-2025-08-13,1186
grok-4-0709,1182
gpt-5-mini-high,1181
gemini-1.5-pro-002,1180
claude-3-7-sonnet-20250219,1178
hunyuan-vision-1.5-thinking,1176
gemini-2.5-flash-lite-preview-09-2025-no-thinking,1173
gemini-2.0-flash-001,1172
grok-4-1-fast-reasoning,1169
glm-4.6v,1164
gpt-4o-2024-05-13,1163
claude-3-5-sonnet-20241022,1161
mistral-medium-2505,1158
gemma-3-27b-it,1158
glm-4.5v,1157
mistral-medium-2508,1157
step-1o-turbo-202506,1156
hunyuan-large-vision,1152
llama-4-maverick-17b-128e-instruct,1147
step-3,1147
claude-3-5-sonnet-20240620,1146
gpt-5-nano-high,1146
mistral-small-2506,1141
gemini-1.5-flash-002,1141
gemini-2.0-flash-lite-preview-02-05,1135
claude-3-5-haiku-20241022,1131
llama-4-scout-17b-16e-instruct,1128
mistral-small-3.1-24b-instruct-2503,1128
step-1o-vision-32k-highres,1125
qwen2.5-vl-72b-instruct,1122
qwen2.5-vl-32b-instruct,1119
gemini-1.5-pro-001,1119
gpt-4o-2024-08-06,1119
gpt-4-turbo-2024-04-09,1113
molmo-2-8b,1110
gpt-4o-mini-2024-07-18,1098
pixtral-large-2411,1095
gpt-4.1-nano-2025-04-14,1089
qwen2-vl-72b,1086
qwen-vl-max-1119,1085
gemini-1.5-flash-8b-001,1072
step-1v-32k,1064
claude-3-opus-20240229,1064
gemini-1.5-flash-001,1060
molmo-72b-0924,1047
hunyuan-standard-vision-2024-12-31,1043
llama-3.2-vision-90b-instruct,1033
qwen2-vl-7b-instruct,1032
pixtral-12b-2409,1026
internvl2-26b,1025
amazon-nova-lite-v1.0,1021
amazon-nova-pro-v1.0,1020
claude-3-sonnet-20240229,1019
yi-vision,1004
claude-3-haiku-20240307,1002
c4ai-aya-vision-32b,1001
molmo-7b-d-0924,996
llama-3.2-vision-11b-instruct,993
nvila-internal-15b-v1,988
llava-onevision-qwen2-72b-ov,980
llava-v1.6-34b,966
minicpm-v-2_6,965
cogvlm2-llama3-chat-19b,965
internvl2-4b,959
phi-3.5-vision-instruct,921
phi-3-vision-128k-instruct,883
