Name,Score
claude-opus-4-6,1503
claude-opus-4-6-thinking,1503
grok-4.20-beta1,1496
gemini-3.1-pro-preview,1492
gemini-3-pro,1486
gpt-5.4-high,1485
gpt-5.2-chat-latest-20260210,1481
gemini-3-flash,1474
grok-4.1-thinking,1473
claude-opus-4-5-20251101-thinking-32k,1472
claude-opus-4-5-20251101,1467
dola-seed-2.0-preview,1465
gemini-3-flash (thinking-minimal),1463
gpt-5.4,1463
grok-4.1,1462
claude-sonnet-4-6,1460
gpt-5.1-high,1456
glm-5,1454
kimi-k2.5-thinking,1452
ernie-5.0-0110,1452
claude-sonnet-4-5-20250929,1452
claude-sonnet-4-5-20250929-thinking-32k,1451
qwen3.5-397b-a17b,1450
ernie-5.0-preview-1203,1450
gemini-2.5-pro,1449
claude-opus-4-1-20250805-thinking-16k,1449
claude-opus-4-1-20250805,1447
gpt-4.5-preview-2025-02-27,1445
gpt-5.2-high,1443
chatgpt-4o-latest-20250326,1443
glm-4.7,1441
gpt-5.2,1441
gpt-5.1,1439
kimi-k2.5-instant,1438
gemini-3.1-flash-lite-preview,1437
qwen3-max-preview,1435
gpt-5-high,1435
o3-2025-04-16,1433
grok-4-1-fast-reasoning,1431
kimi-k2-thinking-turbo,1430
gpt-5-chat,1427
glm-4.6,1426
qwen3-max-2025-09-23,1425
claude-opus-4-20250514-thinking-16k,1424
deepseek-v3.2-exp-thinking,1424
deepseek-v3.2-exp,1424
deepseek-v3.2,1423
qwen3-235b-a22b-instruct-2507,1423
grok-4-fast-chat,1422
deepseek-v3.2-thinking,1421
deepseek-r1-0528,1420
ernie-5.0-preview-1022,1419
qwen3.5-122b-a10b,1419
deepseek-v3.1,1419
kimi-k2-0905-preview,1418
deepseek-v3.1-thinking,1417
kimi-k2-0711-preview,1417
deepseek-v3.1-terminus,1417
mistral-large-3,1416
qwen3-vl-235b-a22b-instruct,1416
deepseek-v3.1-terminus-thinking,1415
amazon-nova-experimental-chat-26-01-10,1415
gpt-4.1-2025-04-14,1414
claude-opus-4-20250514,1413
grok-3-preview-02-24,1412
gemini-2.5-flash,1411
glm-4.5,1411
mistral-medium-2508,1410
grok-4-0709,1410
qwen3.5-27b,1410
claude-haiku-4-5-20251001,1406
gemini-2.5-flash-preview-09-2025,1405
grok-4-fast-reasoning,1404
minimax-m2.5,1404
qwen3-235b-a22b-no-thinking,1403
o1-2024-12-17,1402
qwen3-next-80b-a3b-instruct,1402
longcat-flash-chat,1401
claude-sonnet-4-20250514-thinking-32k,1400
qwen3.5-flash,1400
qwen3-235b-a22b-thinking-2507,1400
deepseek-r1,1398
qwen3.5-35b-a3b,1398
qwen3-vl-235b-a22b-thinking,1396
amazon-nova-experimental-chat-12-10,1396
hunyuan-vision-1.5-thinking,1396
deepseek-v3-0324,1395
mimo-v2-flash (non-thinking),1393
mai-1-preview,1393
o4-mini-2025-04-16,1391
gpt-5-mini-high,1391
claude-sonnet-4-20250514,1390
step-3.5-flash,1389
o1-preview,1389
claude-3-7-sonnet-20250219-thinking-32k,1388
qwen3-coder-480b-a35b-instruct,1387
mimo-v2-flash (thinking),1387
hunyuan-t1-20250711,1387
minimax-m2.1-preview,1386
mistral-medium-2505,1386
qwen3-30b-a3b-instruct-2507,1384
hunyuan-turbos-20250416,1383
gpt-4.1-mini-2025-04-14,1382
gemini-2.5-flash-lite-preview-09-2025-no-thinking,1380
glm-4.6v,1378
gemini-2.5-flash-lite-preview-06-17-thinking,1375
qwen3-235b-a22b,1375
qwen2.5-max,1375
trinity-large,1375
claude-3-5-sonnet-20241022,1372
glm-4.5-air,1372
claude-3-7-sonnet-20250219,1372
qwen3-next-80b-a3b-thinking,1369
glm-4.7-flash,1368
amazon-nova-experimental-chat-11-10,1367
minimax-m1,1367
gemma-3-27b-it,1366
nvidia-nemotron-3-super-120b-a12b,1364
o3-mini-high,1364
grok-3-mini-high,1363
gemini-2.0-flash-001,1361
